product_name,code_country,pnns_groups_1,pnns_groups_2,nutrition-score-uk_100g,nutrition-score-fr_100g,sodium_100g,salt_100g,proteins_100g,energy_100g,saturated-fat_100g,sugars_100g,fat_100g,carbohydrates_100g
"Orange du Brésil, 100 % Pur Fruit Pressé",FRA,Beverages,Fruit juices,-3.0,4.0,0.0118110236220472,0.03,0.7,194.0,0.0,10.2,0.2,10.2
Jus de raisin,DEU,Beverages,Fruit juices,-2.0,10.0,0.0078740157480315,0.02,0.5,276.0,0.1,16.0,0.5,16.0
"100 % pur fruit pressé, 4 agrumes",FRA,Beverages,Fruit juices,-3.0,4.0,0.0118110236220472,0.03,0.8,182.0,0.0,9.4,0.2,9.4
Macédoine Aux cinq légumes,FRA,Composite foods,One-dish meals,-1.0,-1.0,0.29133858267716495,0.74,2.2,529.0,0.8,1.0,11.0,3.6
Sauce César au fromage italien et à l'ail,FRA,Fat and sauces,Dressings and sauces,23.0,23.0,1.5,3.81,1.9,2001.0,10.0,4.0,50.0,6.5
"Pomme, Jus à base de concentré",FRA,Beverages,Fruit juices,-3.0,5.0,0.0,0.0,0.0,187.0,0.0,11.0,0.0,11.0
Filets de sardines à huile d'olive et au citron (À teneur réduite en sel),FRA,Fish Meat Eggs,Fish and seafood,0.0,0.0,0.1,0.254,23.0,835.0,3.0,0.0,12.0,0.0
Ketchup -50% de sucres,FRA,Fat and sauces,Dressings and sauces,13.0,13.0,0.9842519685039369,2.5,1.6,379.0,0.1,9.1,0.3,20.0
Mix 3 Fleurettes - Surgelé,FRA,Fruits and vegetables,Vegetables,-9.0,-9.0,0.02,0.0508,2.3,121.0,0.2,1.7,0.9,1.7
Pain spécial de campagne,FRA,Cereals and potatoes,Bread,-1.0,-1.0,0.590551181102362,1.5,8.1,1150.0,0.4,3.6,4.4,48.0
Mouliné aux Légumes et Lentilles,FRA,Fruits and vegetables,Soups,0.0,0.0,0.252,0.64008,1.6,145.0,0.0,0.7,0.0,5.9
Mouliné pois cassés aux lardons,FRA,Fruits and vegetables,Soups,-1.0,-1.0,0.25,0.635,2.6,236.0,0.5,1.1,2.0,6.2
Soupe Mouliné de Légumes Verts Bio Carrefour,FRA,unknown,unknown,1.0,1.0,0.24,0.6096,0.7,80.0,0.1,1.1,1.0,1.4
Velouté 7 légumes ,FRA,Fruits and vegetables,Soups,0.0,0.0,0.249,0.633,0.467,126.0,0.2,1.1,0.9,4.33
"Raisin Litchi, 100 % Purs Fruits Pressés",FRA,Beverages,Fruit juices,-2.0,10.0,0.0118110236220472,0.03,0.5,294.0,0.0,16.0,0.5,17.0
"Ratatouille cuisinée à l'huile d'olive vierge extra 2,8% Bio",ITA,Composite foods,One-dish meals,-9.0,-9.0,0.24,0.6096,2.3,235.0,0.6,3.2,2.6,3.2
Pâte à pizza à la levure boulangère,FRA,unknown,unknown,1.0,1.0,0.590551181102362,1.5,9.3,1196.0,0.6,4.3,7.1,44.0
Spaghetti semi-complets aromatisés au basilic Bio,FRA,Cereals and potatoes,Cereals,-5.0,-5.0,0.006999999999999999,0.01778,12.0,1495.0,0.6,5.8,1.9,68.8
"Multifruits, Jus à base de concentrés",FRA,Beverages,Fruit juices,-3.0,5.0,0.0118110236220472,0.0299999999999999,0.5,203.0,0.0,11.0,0.5,11.0
Chocolat noir aux éclats d'amandes caramélisés,FRA,Sugary snacks,Chocolate products,19.0,19.0,0.0,0.0,8.1,2272.0,20.0,40.0,36.0,43.0
Chocolat lait aux éclats de noisettes caramélisées,FRA,Sugary snacks,Chocolate products,20.0,20.0,0.078740157480315,0.2,8.1,2340.0,21.0,39.0,40.0,41.0
Mélange de Blé et de Sarrasin,ITA,Cereals and potatoes,Cereals,-6.0,-6.0,0.006999999999999999,0.01778,14.7,1478.0,0.6,0.8,2.4,62.7
Jambon supérieur avec couenne Cuisiné à l'Os,FRA,Fish Meat Eggs,Processed meat,5.0,5.0,0.708661417322835,1.8,21.0,611.0,2.5,0.6,6.8,0.7
Lait frais demi-écrémé microfiltré ,FRA,Milk and dairy products,Milk and yogurt,0.0,0.0,0.05,0.127,3.2,193.0,1.0,4.8,1.55,4.8
Orangettes Chocolat noir,FRA,Sugary snacks,Chocolate products,19.0,19.0,0.0433070866141732,0.11,2.1,1758.0,9.3,63.0,15.0,65.0
Mélange de champignons Sylvestres et de Paris,ESP,Fruits and vegetables,Vegetables,0.0,0.0,0.2,0.508,1.1,93.0,0.0,1.2,0.5,2.4
Olives à la Provençale,FRA,Salty snacks,Appetizers,9.0,9.0,1.49606299212598,3.8,1.4,684.0,2.2,0.6,17.0,0.7
Toast brioché recette gourmande 10 céréales et graines,NLD,Cereals and potatoes,Bread,0.0,0.0,0.244094488188976,0.62,13.0,1789.0,2.7,8.0,8.6,71.0
"Orange Sans Pulpe, 100 % Pur Fruit Pressé",FRA,Beverages,Fruit juices,-4.0,2.0,0.0118110236220472,0.03,0.7,175.0,0.0,8.7,0.5,9.4
Mini gâteaux au chocolat,FRA,Sugary snacks,Biscuits and cakes,16.0,16.0,0.18897637795275601,0.48,7.1,1907.0,6.3,39.0,26.0,47.0
Pain d'épices au miel Bio,FRA,Sugary snacks,Biscuits and cakes,10.0,10.0,0.295,0.7493,4.6,1340.0,0.5,42.0,1.9,67.0
Les Brasseries Poulet à la crème et son riz cuisiné aux champignons,FRA,Composite foods,One-dish meals,2.0,2.0,0.33858267716535395,0.86,8.3,660.0,3.1,1.0,8.0,13.0
Tomates entières pelées au jus 800 g ,ITA,Fruits and vegetables,Vegetables,-5.0,-5.0,0.0984251968503937,0.25,0.8,93.0,0.0,2.4,0.0,4.0
"Tomate, 100 % Pur Jus Pressé",FRA,Beverages,Non-sugared beverages,-4.0,-4.0,0.118110236220472,0.3,0.6,61.0,0.0,2.7,0.1,2.7
Huile d'olive vierge extra,ESP,Fat and sauces,Fats,20.0,11.0,0.0,0.0,0.0,3380.0,11.0,0.0,91.0,0.0
Spécialité de Saucisson au Jambon,FRA,Fish Meat Eggs,Processed meat,14.0,14.0,1.8110236220472402,4.6,43.0,991.0,2.5,0.6,6.5,1.4
Chili con carne et riz Bio ,FRA,Composite foods,One-dish meals,-3.0,-3.0,0.4,1.016,7.0,517.0,1.1,2.4,2.6,15.8
Hachis Parmentier Bio ,FRA,Composite foods,One-dish meals,1.0,1.0,0.3,0.762,7.5,422.0,2.5,0.8,5.6,4.5
Jus de Citron de Sicile Pur jus Bio,ITA,Beverages,Fruit juices,-5.0,-4.0,0.0,0.0,0.0,116.0,0.0,2.0,0.0,2.0
Biscuits Chocolat au Lait,FRA,Sugary snacks,Biscuits and cakes,22.0,22.0,0.19685039370078697,0.5,6.9,2015.0,12.0,32.0,22.0,68.0
Poireaux en rondelles surgelés Bio,FRA,Fruits and vegetables,Vegetables,-8.0,-8.0,0.0,0.0,1.6,113.0,0.1,2.2,0.5,2.9
Ratatouille,ESP,Composite foods,One-dish meals,-2.0,-2.0,0.38582677165354295,0.98,1.1,141.0,0.1,3.6,1.2,3.9
Mortadelles de dinde aux olives,FRA,Fish Meat Eggs,Processed meat,15.0,15.0,1.1811023622047199,3.0,13.0,728.0,3.4,1.5,12.0,4.8
Brownie pépites de chocolat,FRA,Sugary snacks,Biscuits and cakes,17.0,17.0,0.200787401574803,0.51,6.2,1946.0,5.5,41.0,27.0,49.0
Cordons Bleus de dinde (x 4) ,FRA,Composite foods,One-dish meals,8.0,8.0,0.6181102362204721,1.57,13.6,970.0,3.3,2.6,12.6,14.9
Boeuf Bourguignon et ses tagliatelles aux œufs,FRA,Composite foods,One-dish meals,-4.0,-4.0,0.1,0.254,11.5,532.0,0.8,2.1,2.9,12.8
Vélouté épinards artichauts avec pointe de crème,FRA,Fruits and vegetables,Soups,2.0,2.0,0.248031496062992,0.63,0.6,148.0,1.2,0.6,1.8,3.6
Galettes avoine et chocolat noir,SWE,Sugary snacks,Biscuits and cakes,22.0,22.0,0.248031496062992,0.63,5.2,2118.0,14.0,41.0,26.0,61.0
Sirop de fruits rouges,FRA,unknown,unknown,13.0,13.0,0.0,0.0,0.0,1306.0,0.0,75.0,0.0,77.0
Burgers haché au boeuf,FRA,Fish Meat Eggs,Meat,12.0,12.0,0.669291338582677,1.7,13.0,857.0,6.2,1.6,15.0,3.6
Yaourt & crème Citron,FRA,Milk and dairy products,Milk and yogurt,5.0,5.0,0.03,0.0762,2.5,497.0,3.0,14.0,5.4,15.0
Jambon Cuit -25% de sel Découenné Dégraissé,FRA,Fish Meat Eggs,Processed meat,2.0,2.0,0.551,1.39954,20.0,465.0,1.0,0.8,3.0,0.8
Jambon cuit,FRA,Fish Meat Eggs,Processed meat,4.0,4.0,0.748031496062992,1.9,20.0,460.0,1.0,0.8,3.0,0.8
Sauce Béarnaise,BEL,Fat and sauces,Dressings and sauces,14.0,14.0,0.8661417322834649,2.2,0.7,1457.0,2.9,3.1,36.0,6.7
Sauce Curry,BEL,Fat and sauces,Dressings and sauces,11.0,11.0,0.8,2.032,1.0,1576.0,3.1,4.4,37.0,9.2
Sauce tartare,BEL,Fat and sauces,Dressings and sauces,17.0,17.0,0.9,2.286,0.9,1835.0,3.6,3.9,46.0,6.4
Sauce Samouraï,BEL,Fat and sauces,Dressings and sauces,18.0,18.0,0.7090000000000001,1.80086,1.0,2054.0,4.2,4.6,52.0,6.8
Sauce burger,BEL,Fat and sauces,Dressings and sauces,17.0,17.0,0.8,2.032,1.4,2262.0,4.2,15.0,52.0,17.0
Sauce poivre,BEL,Fat and sauces,Dressings and sauces,17.0,17.0,1.0,2.54,1.0,2082.0,4.0,4.8,51.2,9.0
Foie gras de canard entier,FRA,unknown,unknown,21.0,21.0,0.5118110236220471,1.3,7.5,2241.0,24.0,0.9,56.0,2.2
Steaks hachés pur boeuf,FRA,Fish Meat Eggs,Meat,2.0,2.0,0.07,0.1778,19.0,878.0,5.9,0.0,15.0,0.0
Boulettes au bœuf (15% M.G.),FRA,Fish Meat Eggs,Meat,7.0,7.0,0.393700787401575,1.0,15.0,879.0,6.2,0.7,15.0,2.7
24 escargots préparés à la bourguignonne calibre très gros,FRA,unknown,unknown,18.0,18.0,0.590551181102362,1.5,8.5,1359.0,24.0,1.5,31.0,3.0
Rôti de dinde,FRA,Fish Meat Eggs,Processed meat,2.0,2.0,0.62992125984252,1.6,21.0,401.0,0.2,0.7,0.5,1.4
Galettes de riz nappées chocolat blanc saveur yaourt Bio,BEL,Cereals and potatoes,Cereals,20.0,20.0,0.06,0.1524,6.8,2123.0,15.2,30.2,25.0,62.9
Ketchup Bio,FRA,Fat and sauces,Dressings and sauces,14.0,14.0,0.9,2.286,1.1,509.0,0.1,26.0,0.2,26.0
Mayonnaise,BEL,Fat and sauces,Dressings and sauces,23.0,23.0,0.551181102362205,1.4,1.3,2999.0,9.2,1.6,80.0,2.0
Blanc de poulet Halal,FRA,Fish Meat Eggs,Meat,11.0,11.0,0.9448818897637801,2.4,21.0,413.0,0.3,1.1,1.0,1.3
Blanc de poulet aux fines herbes 4 tranches,FRA,Fish Meat Eggs,Meat,10.0,10.0,0.9448818897637801,2.4,20.0,422.0,0.4,1.0,1.3,1.3
Pop n' Croc,DEU,Sugary snacks,Chocolate products,24.0,24.0,0.16535,0.41998900000000006,7.3,2043.0,14.0,51.0,23.0,62.0
Brandade parmentière à la morue,FRA,Composite foods,One-dish meals,1.0,1.0,0.216535433070866,0.55,4.3,505.0,2.1,0.8,7.2,9.0
Gratin de macaronis,FRA,unknown,unknown,1.0,1.0,0.25984251968503896,0.66,9.5,652.0,4.2,3.0,7.1,13.0
Foie Gras de Canard Entier du Sud-Ouest,FRA,unknown,unknown,21.0,21.0,0.5118110236220471,1.3,7.5,2241.0,24.0,0.9,56.0,2.2
Andouillettes supérieures,FRA,unknown,unknown,14.0,14.0,0.669291338582677,1.7,18.0,750.0,5.2,0.5,11.0,1.6
Rillettes de Poulet Rôti en Cocotte,FRA,Fish Meat Eggs,Processed meat,17.0,17.0,0.551181102362205,1.4,16.0,1298.0,8.9,0.5,27.4,0.5
Penne Bolognaise,FRA,Composite foods,One-dish meals,2.0,2.0,0.28740157480315004,0.73,1.5,512.0,0.9,2.5,3.3,21.0
Jambon cuit,FRA,Fish Meat Eggs,Processed meat,13.0,13.0,0.905511811023622,2.3,20.0,616.0,3.0,0.7,7.0,1.0
Jambon Cuit qualité supérieure - 8 tranches,FRA,Fish Meat Eggs,Processed meat,13.0,13.0,0.905511811023622,2.3,20.0,616.0,3.0,0.7,7.0,1.0
Pâtes d'Alsace Nids 5 mm (7 œufs frais),FRA,Cereals and potatoes,Cereals,-4.0,-4.0,0.0393700787401575,0.1,15.0,1537.0,1.2,3.0,4.6,64.0
Pâtes d'Alsace Spaghetti (7 œufs frais),FRA,Cereals and potatoes,Cereals,-4.0,-4.0,0.0393700787401575,0.1,15.0,1537.0,1.2,3.0,4.6,64.0
Oeufs de lompe noirs,ISL,unknown,unknown,5.0,5.0,1.97,5.0038,10.0,335.0,0.7,0.0,4.0,1.0
Penne rigate Bio (11 min al dente),ITA,Cereals and potatoes,Cereals,-5.0,-5.0,0.00393700787401575,0.01,12.0,1516.0,0.3,3.0,1.5,73.0
Fusilli,ITA,Cereals and potatoes,Cereals,-5.0,-5.0,0.00393700787401575,0.01,12.0,1516.0,0.3,3.0,1.5,73.0
Biscuits Petit déjeuner Céréales et pépites de chocolat,FRA,Sugary snacks,Biscuits and cakes,15.0,15.0,0.14960629921259802,0.38,7.5,1976.0,10.0,26.0,19.0,65.0
Délice de veau volaille tranché,FRA,Fish Meat Eggs,Processed meat,18.0,18.0,0.905511811023622,2.3,15.0,785.0,6.3,1.3,14.0,1.3
Cordons bleus de Dinde,FRA,Composite foods,One-dish meals,10.0,10.0,0.590551181102362,1.5,13.0,971.0,4.0,1.7,14.0,13.0
Escalope de Dinde viennoise (x 4),FRA,Fish Meat Eggs,Meat,4.0,4.0,0.708661417322835,1.8,15.0,875.0,1.3,0.9,11.0,12.0
Gouda,NLD,Milk and dairy products,Cheese,23.0,18.0,0.8267716535433071,2.1,23.0,1512.0,21.0,0.0,30.0,0.0
Mascarpone Bio (36% MG) Crémeux,ITA,Milk and dairy products,Cheese,14.0,11.0,0.03,0.0762,5.8,1463.0,25.0,3.0,36.0,3.0
Huile de noix riche en oméga 3 Carrefour,FRA,Fat and sauces,Fats,17.0,10.0,0.0,0.0,0.0,3404.0,7.5,0.0,92.0,0.0
Crunchy Muesli Chocolat caramel Doré au four,FRA,Cereals and potatoes,Breakfast cereals,15.0,15.0,0.2,0.508,8.1,1963.0,8.1,23.0,17.5,67.0
Muesli raisins noisettes Bio Carrefour,FRA,Cereals and potatoes,Breakfast cereals,0.0,0.0,0.00393700787401575,0.01,9.1,1697.0,0.7,23.6,5.5,73.7
Muesli croustillant chocolat,FRA,Cereals and potatoes,Breakfast cereals,12.0,12.0,0.031496062992126,0.08,7.5,1762.0,7.3,26.0,13.0,63.0
Muesli croustillant Fruits rouges,FRA,Cereals and potatoes,Breakfast cereals,9.0,9.0,0.0196850393700787,0.05,8.3,1855.0,5.9,22.0,15.0,64.0
Corn flakes cacao,FRA,Cereals and potatoes,Breakfast cereals,1.0,1.0,0.33858267716535395,0.86,6.8,1623.0,0.8,17.0,1.6,83.0
Muesli floconneux chocolat - noisette,FRA,Cereals and potatoes,Breakfast cereals,0.0,0.0,0.0525,0.133,10.4,1720.0,3.56,9.78,14.0,55.6
Lentilles corail,FRA,Fruits and vegetables,Vegetables,-11.0,-11.0,0.0118110236220472,0.03,26.0,1393.0,0.2,4.2,0.9,46.0
Coquillettes au blé complet,FRA,Cereals and potatoes,Cereals,-6.0,-6.0,0.0,0.0,12.5,1525.0,0.4,3.0,2.0,70.0
Vinaigre d'alcool (8% d'acidité) 1 litre,FRA,Fat and sauces,Dressings and sauces,0.0,0.0,0.0,0.0,0.1,113.0,0.0,0.0,0.1,0.0
Vinaigre d'alcool coloré (6% d'acidité) 1 litre,FRA,Fat and sauces,Dressings and sauces,0.0,0.0,0.04,0.1016,0.1,106.0,0.0,0.1,0.1,0.1
Feta AOP bio (24% MG),GRC,Milk and dairy products,Cheese,20.0,15.0,0.7,1.778,16.0,1197.0,13.0,0.5,24.0,2.5
"Pâtes de fruits saveurs abricot, mûre, poire",FRA,Fruits and vegetables,Fruits,-1.0,-1.0,0.0984251968503937,0.25,0.0,1471.0,0.0,6.0,0.0,85.0
Muesli croustillant aux graines,FRA,Cereals and potatoes,Breakfast cereals,7.0,7.0,0.1,0.254,11.0,1790.0,3.75,16.0,12.7,63.5
Haricots verts Extra fins Bio,FRA,Fruits and vegetables,Vegetables,-5.0,-5.0,0.31496062992126,0.8,1.6,108.0,0.0,0.8,0.2,3.0
"Fromage à tartiner, ail et fines herbes (24 % MG)",FRA,Milk and dairy products,Cheese,19.0,16.0,0.551181102362205,1.4,6.0,1041.0,17.0,3.0,24.0,3.0
Yaourt & fruits jaunes (8 pots),FRA,Milk and dairy products,Milk and yogurt,3.0,3.0,0.0393700787401575,0.1,3.4,415.0,1.7,14.3,2.7,15.0
"Pasta sauce, Forestière (Aux Bolets, cèpes et champignons de Paris)",FRA,Fat and sauces,Dressings and sauces,-2.0,-2.0,0.433070866141732,1.1,2.1,296.0,0.5,4.5,3.6,5.7
Pasta sauce Aux Légumes,FRA,Fat and sauces,Dressings and sauces,0.0,0.0,0.3543307086614171,0.9,1.6,255.0,0.4,5.8,2.8,5.8
Thé glacé Saveur Pêche,FRA,Beverages,Sweetened beverages,1.0,8.0,0.0433070866141732,0.11,0.0,106.0,0.0,5.9,0.0,5.9
Lardons nature,FRA,Fish Meat Eggs,Processed meat,22.0,22.0,1.02362204724409,2.6,14.0,1242.0,10.0,1.1,26.0,1.4
Lardons fumés,FRA,Fish Meat Eggs,Processed meat,22.0,22.0,1.02362204724409,2.6,14.0,1242.0,10.0,1.1,26.0,1.4
Lardons nature,FRA,Fish Meat Eggs,Processed meat,23.0,23.0,1.3779527559055098,3.5,13.0,1254.0,12.0,1.3,27.0,2.0
Lardons fumés,FRA,Fish Meat Eggs,Processed meat,23.0,23.0,1.3779527559055098,3.5,13.0,1254.0,12.0,1.3,27.0,2.0
Pâte brisée ,FRA,unknown,unknown,15.0,15.0,0.433070866141732,1.1,5.6,1683.0,10.0,3.4,21.0,44.0
Haricots verts extra-fins ,FRA,Fruits and vegetables,Vegetables,-5.0,-5.0,0.31496062992126,0.8,1.6,108.0,0.0,0.8,0.2,3.0
Garniture 3 légumes Carrefour,FRA,Cereals and potatoes,Potatoes,-8.0,-8.0,0.2,0.508,2.8,260.0,0.0,2.0,0.4,10.2
Cannelloni (Pur Bœuf),FRA,Cereals and potatoes,Cereals,3.0,3.0,0.4,1.016,4.6,521.0,2.0,4.1,5.0,14.5
Fruissy pommes banane,NLD,Fruits and vegetables,Fruits,-5.0,-5.0,0.0118110236220472,0.03,0.0,256.0,0.0,12.0,0.0,14.0
Flan Nature Aux œufs entiers frais,FRA,Milk and dairy products,Dairy desserts,2.0,2.0,0.0393700787401575,0.1,4.1,490.0,0.7,16.0,2.4,20.0
"Crème dessert chocolat, Au lait entier",FRA,Milk and dairy products,Dairy desserts,3.0,3.0,0.0354330708661417,0.09,3.6,558.0,2.7,17.0,4.2,20.0
Fromage frais de chèvre Nature,FRA,Milk and dairy products,Cheese,15.0,10.0,0.31496062992126,0.8,14.0,921.0,13.0,2.1,17.0,3.0
Fromage frais de chèvre Nature,FRA,Milk and dairy products,Cheese,15.0,10.0,0.31496062992126,0.8,13.0,836.0,11.0,2.2,15.0,2.7
Saumon à la marinade au jus de citron Carrefour,DNK,Fish Meat Eggs,Fish and seafood,2.0,2.0,0.318897637795276,0.81,21.0,742.0,2.2,0.8,9.8,1.1
Bifidus Aromatisés,FRA,Milk and dairy products,Milk and yogurt,2.0,2.0,0.0393700787401575,0.1,3.3,396.0,1.9,12.0,2.9,14.0
"Yaourts aux fruits (Fraise, poire, pêche ou framboise), Au lait entier",FRA,Milk and dairy products,Milk and yogurt,3.0,3.0,0.0590551181102362,0.15,3.2,388.0,2.0,13.3,2.8,13.5
Knacks volaille,FRA,Fish Meat Eggs,Processed meat,15.0,15.0,0.748031496062992,1.9,14.0,987.0,6.0,0.8,20.0,1.1
Saucisses de volaille (6 saucisses),FRA,Fish Meat Eggs,Processed meat,14.0,14.0,0.6,1.524,15.0,1200.0,6.8,0.5,25.0,0.7
"Croq&Moi, Jambon de dinde (x 2)",FRA,Composite foods,One-dish meals,14.0,14.0,0.8464566929133859,2.15,11.0,1046.0,4.6,2.4,15.1,16.6
Saucisses de Francfort,FRA,Fish Meat Eggs,Processed meat,20.0,20.0,0.905511811023622,2.3,13.0,1289.0,7.2,1.0,28.0,1.1
Haricots verts & haricots beurre,FRA,Cereals and potatoes,Legumes,0.0,0.0,0.307086614173228,0.78,1.5,106.0,0.0,0.5,0.0,3.0
Coquillettes (Cuisson rapide 3 min),ITA,Cereals and potatoes,Cereals,-6.0,-6.0,0.0,0.0,12.8,1512.0,0.3,2.5,1.5,71.2
Fusilli (Cuisson rapide 3 min),ITA,Cereals and potatoes,Cereals,-6.0,-6.0,0.0,0.0,12.8,1512.0,0.3,2.5,1.5,71.2
"Sirop, Menthe-Glaciale",FRA,Beverages,Sweetened beverages,14.0,20.0,0.0,0.0,0.6,1343.0,0.1,77.0,1.0,76.0
Pasta Farfalle (10 min Al dente),ESP,Cereals and potatoes,Cereals,-5.0,-5.0,0.0118110236220472,0.03,12.0,1458.0,0.5,3.5,2.0,68.0
Boisson soja Saveur chocolat,FRA,Beverages,Sweetened beverages,0.0,0.0,0.0196850393700787,0.05,3.5,352.0,0.4,11.8,2.0,12.4
Boisson soja Saveur vanille ,FRA,Beverages,Sweetened beverages,-1.0,-1.0,0.0393700787401575,0.1,3.2,209.0,0.3,4.5,1.8,4.9
Légumes Couscous,FRA,Composite foods,One-dish meals,-4.0,-4.0,0.4,1.016,1.3,121.0,0.0,2.2,0.4,3.9
Pasta Farfalle (10 min Al dente),ESP,Cereals and potatoes,Cereals,-5.0,-5.0,0.0118110236220472,0.03,12.0,1458.0,0.5,3.5,2.0,68.0
Pasta Amorini (10 min Al dente),ESP,Cereals and potatoes,Cereals,-5.0,-5.0,0.0118110236220472,0.03,12.0,1458.0,0.5,3.5,2.0,68.0
Fromage de chèvre en tranches,NLD,Milk and dairy products,Cheese,22.0,17.0,0.748031496062992,1.9,21.0,1631.0,23.0,0.0,34.0,0.0
Pasta Penne Rigate (9 min Al dente),ESP,Cereals and potatoes,Cereals,-5.0,-5.0,0.01,0.0254,12.0,1458.0,0.5,3.5,2.0,68.0
Quatre quarts,FRA,Sugary snacks,Biscuits and cakes,24.0,24.0,0.47244094488189003,1.2,5.5,1826.0,15.0,27.0,25.0,47.0
Lasagne à la bolognaise,FRA,Composite foods,One-dish meals,2.0,2.0,0.40944881889763796,1.04,4.9,463.0,2.3,3.4,5.2,10.2
Poitrine Nature (x 4),FRA,Fish Meat Eggs,Processed meat,23.0,23.0,1.02362204724409,2.6,12.0,1232.0,11.0,0.6,27.0,1.3
Boeuf bourguignon,FRA,Composite foods,One-dish meals,-1.0,-1.0,0.3,0.762,5.0,252.0,0.4,1.9,1.9,5.1
Poulet basquaise,FRA,Composite foods,One-dish meals,1.0,1.0,0.334645669291339,0.85,6.4,430.0,1.5,2.6,5.1,7.2
Torsades bolognaise,FRA,Composite foods,One-dish meals,1.0,1.0,0.47244094488189003,1.2,4.5,333.0,0.8,4.2,2.2,9.6
Saumon fumé,POL,Fish Meat Eggs,Fish and seafood,13.0,13.0,1.3385826771653502,3.4,21.0,754.0,1.8,0.0,10.0,0.0
"Classique La Parisienne Jambon, Emmental & Crudités",FRA,Composite foods,One-dish meals,-1.0,-1.0,0.26771653543307106,0.68,7.5,545.0,3.3,1.9,9.1,3.8
"Betteraves Prêtes à assaisonner (en Cubes, Cuites à la vapeur)",FRA,Fruits and vegetables,Vegetables,-7.0,-7.0,0.0,0.0,0.6,214.0,0.0,8.0,0.2,10.4
Madeleines Coquilles,FRA,Sugary snacks,Biscuits and cakes,3.0,3.0,0.102362204724409,0.26,1.2,451.0,0.5,7.5,5.2,14.0
Baguette viennoise Thon Tomate Oeuf,FRA,Composite foods,Sandwich,-1.0,-1.0,0.47244094488189003,1.2,9.6,842.0,0.5,3.2,5.8,26.0
Jambon tomate oeuf baguette viennoise,FRA,Composite foods,Sandwich,2.0,2.0,0.6,1.524,8.9,1041.0,1.3,3.3,11.8,25.6
